Orthogroup	Smed_jakke	g_tig_TfinalCDS
OG0015095	MSTRG.19271.3.p1, SMEST069809001.1.p1, MSTRG.19271.2.p2, MSTRG.19271.5.p1, MSTRG.19271.4.p2, MSTRG.19271.4.p1	m.16792_1
OG0015096	SMEST068800002.1.p1, MSTRG.19311.4.p1, SMEST068800001.1.p1, MSTRG.19311.3.p1, MSTRG.19311.5.p1	m.3378_1, m.36670_1
OG0015097	SMEST068843001.1.p1, MSTRG.19322.11.p1, MSTRG.19322.7.p1, MSTRG.19322.6.p1, MSTRG.19322.4.p1, MSTRG.19322.3.p1	m.6482_1
OG0015098	SMEST068931001.1.p1, MSTRG.19350.6.p1, MSTRG.19350.4.p1, MSTRG.19350.8.p1	m.2006_1, m.1937_1, m.22804_1
OG0015102	MSTRG.19784.15.p2, MSTRG.19784.16.p2, MSTRG.19784.12.p4, MSTRG.19784.2.p3, MSTRG.19784.16.p5, MSTRG.19784.25.p1	m.18362_1
OG0015103	MSTRG.19935.2.p2, MSTRG.19935.3.p3, MSTRG.19935.1.p2, MSTRG.19935.1.p1, SMEST066981001.1.p1	m.34120_1, m.34117_1
OG0015104	SMEST067084001.1.p1	m.43419_1, m.22098_1, m.22083_1, m.20182_1, m.36196_1, m.22385_1
OG0015105	SMEST068054001.1.p1, MSTRG.20129.4.p1, MSTRG.20129.6.p1, MSTRG.20129.2.p1, MSTRG.20129.7.p1, MSTRG.20129.3.p2	m.20110_1
OG0015107	SMEST068504001.1.p1	m.16326_1
OG0015107	SMEST068502001.1.p1	m.26648_1
OG0015107	SMEST068496001.1.p1, SMEST068518001.1.p1	m.18774_1
OG0015108	MSTRG.20340.7.p1, SMEST068510001.1.p1, MSTRG.20340.5.p1, MSTRG.20340.2.p1, MSTRG.20340.3.p1, MSTRG.20340.4.p1	m.6353_1
OG0015109	MSTRG.20468.4.p2, MSTRG.20468.3.p1, MSTRG.20468.9.p1, MSTRG.20468.8.p2, SMEST073734001.1.p1, MSTRG.20468.12.p1	m.265_1
OG0015110	MSTRG.20474.2.p1, MSTRG.20474.3.p1, MSTRG.20474.3.p2, SMEST073764001.1.p1	m.28235_1, m.37981_1, m.37977_1
OG0015111	MSTRG.20487.3.p2, MSTRG.20487.2.p1, MSTRG.20487.10.p3, MSTRG.20487.4.p1, MSTRG.20487.15.p1, MSTRG.20487.5.p1	m.10399_1
OG0015112	MSTRG.20546.5.p1, SMEST074055001.1.p1, MSTRG.20546.3.p2, MSTRG.20546.6.p2, MSTRG.20546.7.p2, MSTRG.20546.5.p3	m.16887_1
OG0015113	MSTRG.20714.293.p2, MSTRG.20714.252.p2, MSTRG.20714.379.p3, MSTRG.20714.221.p2, MSTRG.20714.476.p2, MSTRG.20714.14.p2	m.37592_1
OG0015118	MSTRG.20858.10.p1, SMEST070796001.1.p1, MSTRG.20858.2.p2, SMEST070794003.1.p1, MSTRG.20858.12.p1, MSTRG.20853.1.p1	m.18448_1
OG0015119	SMEST071511001.1.p1, MSTRG.20953.1.p1	m.5086_1, m.22418_1, m.22420_1, m.5085_1
OG0015121	SMEST072396001.1.p1	m.4388_1
OG0015121	SMEST072391001.1.p1, MSTRG.21274.1.p1	m.19166_1, m.5037_1, m.15037_1
OG0015122	MSTRG.21307.3.p2, MSTRG.21307.10.p1, SMEST072461004.1.p1, SMEST072461001.1.p1, MSTRG.21307.5.p1, MSTRG.21307.13.p2	m.30130_1
OG0015123	MSTRG.21547.5.p2, MSTRG.21547.4.p2, SMEST077498001.1.p1, SMEST077498002.1.p1, MSTRG.21547.3.p1, MSTRG.21547.5.p1	m.24206_1
OG0015124	MSTRG.21591.10.p1, MSTRG.21591.11.p1, MSTRG.21591.8.p1, SMEST077648001.1.p1, MSTRG.21591.9.p4, MSTRG.21591.8.p4	m.12386_1
OG0015126	MSTRG.21603.3.p1, SMEST077694001.1.p1, MSTRG.21603.5.p1, MSTRG.21603.4.p1, MSTRG.21603.2.p1	m.30453_1, m.30456_1
OG0015128	SMEST074692001.1.p1	m.12260_1, m.12261_1, m.20423_1, m.28226_1, m.1306_1, m.11593_1
OG0015130	MSTRG.22507.2.p1, MSTRG.22507.4.p1, SMEST076739001.1.p1, MSTRG.22507.2.p2, MSTRG.22507.1.p1, MSTRG.22507.3.p1	m.33449_1
OG0015131	MSTRG.22684.6.p1, MSTRG.22684.4.p1, MSTRG.22684.5.p1, SMEST081529004.1.p1, SMEST081529002.1.p1, SMEST081529001.1.p1	m.40543_1
OG0015132	SMEST081233001.1.p1, MSTRG.22763.3.p1, MSTRG.22763.5.p1, MSTRG.22763.6.p1, MSTRG.22763.2.p1	m.36431_1, m.9746_1
OG0015133	SMEST078466002.1.p1, SMEST078466003.1.p1, SMEST078466006.1.p1, MSTRG.22966.4.p1, MSTRG.22966.3.p1, MSTRG.22966.6.p1	m.28996_1
OG0015134	SMEST078710001.1.p1, MSTRG.23033.1.p1, SMEST078711001.1.p1, MSTRG.23033.6.p2, MSTRG.23033.2.p2, MSTRG.23033.5.p1	m.14627_1
OG0015135	MSTRG.23238.2.p1, SMEST079512001.1.p1, MSTRG.23238.1.p1	m.13169_1, m.13165_1, m.13160_1, m.13164_1
OG0015136	MSTRG.23368.2.p2, MSTRG.23369.7.p1, MSTRG.23369.7.p2, MSTRG.23368.1.p1	m.15787_1, m.16800_1, m.11509_1
OG0015137	MSTRG.23418.5.p1, MSTRG.23418.4.p1, MSTRG.23418.6.p1, SMEST079805001.1.p1, MSTRG.23418.9.p1	m.10882_1, m.10883_1
OG0015138	MSTRG.23451.6.p1, MSTRG.23451.2.p1, SMEST079945002.1.p1, MSTRG.23451.4.p1, MSTRG.23451.5.p1	m.18773_1
OG0015139	MSTRG.23522.4.p2	m.23230_1
OG0015139	MSTRG.23522.9.p1, SMEST080399003.1.p1, MSTRG.23522.6.p1	m.23231_1, m.23228_1
OG0015255	MSTRG.15206.4.p1, SMEST049419002.1.p1	m.14745_1, m.14744_1, m.14746_1
OG0015340	SMEST004465002.1.p1, MSTRG.2165.3.p2	m.21878_1
OG0015354	MSTRG.13618.6.p1, SMEST043661001.1.p1, MSTRG.13618.8.p1, MSTRG.13618.7.p1	m.10606_1
OG0015391	MSTRG.16707.2.p3, SMEST038394001.1.p1, SMEST054710001.1.p1	m.37079_1
OG0015398	MSTRG.16637.2.p1	m.30429_1, m.11149_1
OG0015464	SMEST078602001.1.p1, MSTRG.23077.1.p1	m.24376_1
OG0015480	SMEST005300001.1.p1, MSTRG.2511.2.p1	m.19463_1
OG0015505	MSTRG.11057.4.p1, SMEST035203001.1.p1	m.7678_1
OG0015517	MSTRG.19666.4.p2, SMEST066568001.1.p1, MSTRG.19666.4.p1, MSTRG.19666.3.p1	m.11722_1
OG0015618	MSTRG.17110.3.p1, SMEST056696001.1.p1	m.15860_1
OG0015698	SMEST021415001.1.p1	m.73_1
OG0015699	SMEST059621001.1.p1	m.10219_1
OG0015708	SMEST047327002.1.p1	m.24029_1, m.24025_1
OG0015717	MSTRG.5366.3.p2, MSTRG.5366.1.p1, SMEST017123001.1.p1	m.10478_1
OG0015718	MSTRG.17649.3.p2, SMEST064746002.1.p1, MSTRG.17649.3.p1, MSTRG.17649.5.p1	m.12656_1
OG0015719	MSTRG.13998.2.p1, SMEST045543001.1.p1	m.974_1
OG0015720	SMEST032551001.1.p1, MSTRG.10634.4.p2, MSTRG.10634.6.p1, MSTRG.10634.3.p1	m.23259_1
OG0015725	SMEST029294008.1.p1, SMEST029294006.1.p1	m.24962_1, m.24963_1
OG0015726	MSTRG.3494.3.p2, MSTRG.3494.2.p2	m.13076_1, m.18915_1, m.18916_1
OG0015743	SMEST064097001.1.p1, MSTRG.17449.1.p1	m.7840_1
OG0015832	MSTRG.14012.5.p1, SMEST045023001.1.p1	m.8573_1, m.8578_1
OG0016056	MSTRG.7109.3.p1, SMEST020205001.1.p1, MSTRG.7109.2.p1	m.20075_1, m.20077_1
OG0016124	MSTRG.17408.2.p3	m.10551_1, m.10552_1, m.38320_1, m.2781_1
OG0016159	MSTRG.22969.1.p1, MSTRG.22969.6.p2, MSTRG.22969.6.p1, SMEST078467001.1.p1	m.28194_1
OG0016301	MSTRG.21456.2.p2	m.1239_1
OG0016339	SMEST028750001.1.p1, MSTRG.9070.3.p1, MSTRG.9070.2.p1	m.8087_1, m.8088_1
OG0016401	MSTRG.2666.3.p1, MSTRG.2666.2.p1, SMEST008941001.1.p1	m.4259_1
OG0016423	SMEST040468001.1.p1	m.42140_1, m.42812_1, m.40119_1
OG0016425	MSTRG.23337.1.p1, SMEST030531001.1.p1, SMEST028097001.1.p1, SMEST038763001.1.p1	m.43213_1
OG0016427	MSTRG.22614.5.p2, MSTRG.22614.2.p1, MSTRG.22614.1.p1	m.35634_1, m.35637_1
OG0016455	SMEST024428002.1.p1, MSTRG.8606.12.p1, MSTRG.8606.10.p1	m.28590_1
OG0016465	MSTRG.15146.1.p1	m.11440_1
OG0016465	SMEST024581001.1.p1	m.3762_1
OG0016469	MSTRG.22522.2.p3, MSTRG.22522.1.p2, SMEST077060001.1.p1	m.28252_1
OG0016504	MSTRG.12493.1.p2, SMEST039913001.1.p1	m.13355_1
OG0016525	MSTRG.8262.1.p2, MSTRG.8266.1.p2	m.6510_1
OG0016565	SMEST056539001.1.p1, SMEST030505001.1.p1, SMEST026610001.1.p1	m.28023_1
OG0016624	SMEST029244001.1.p1	m.41200_1, m.21417_1, m.40652_1, m.42751_1
OG0016625	SMEST019070002.1.p1, MSTRG.6091.2.p1	m.18355_1
OG0016625	MSTRG.18147.1.p1	m.10500_1
OG0016630	SMEST009330001.1.p1, SMEST004378001.1.p1, SMEST026165001.1.p2	m.41462_1, m.20305_1
OG0016631	SMEST026637001.1.p1, MSTRG.147.1.p2	m.33299_1
OG0016631	MSTRG.147.2.p4, SMEST030853001.1.p1	m.16461_1
OG0016632	MSTRG.164.9.p1, SMEST026662004.1.p1, SMEST026662008.1.p1, SMEST026662005.1.p1, SMEST026662013.1.p1	m.32865_1
OG0016633	MSTRG.175.1.p1, MSTRG.176.1.p1, SMEST026714001.1.p1, SMEST026709001.1.p1, SMEST026722001.1.p1	m.15569_1
OG0016635	SMEST026871005.1.p1, SMEST026871004.1.p1, MSTRG.237.5.p2, SMEST026871001.1.p1, MSTRG.237.7.p2	m.33530_1
OG0016636	MSTRG.274.4.p2, MSTRG.274.5.p1, SMEST027085001.1.p1, SMEST027085002.1.p1, MSTRG.274.6.p1	m.15783_1
OG0016639	MSTRG.457.3.p1, MSTRG.457.2.p1, SMEST025704002.1.p1, MSTRG.457.4.p1	m.884_1, m.882_1
OG0016642	MSTRG.673.1.p1, MSTRG.673.6.p1, MSTRG.673.3.p2, MSTRG.678.3.p1, SMEST026445001.1.p1	m.41957_1
OG0016645	SMEST002668001.1.p1, MSTRG.741.6.p1, MSTRG.741.4.p2, MSTRG.741.3.p1, MSTRG.741.5.p1	m.26212_1
OG0016646	SMEST002915004.1.p1, MSTRG.812.7.p1, MSTRG.812.3.p1	m.28290_1, m.28287_1
OG0016648	MSTRG.2823.8.p3	m.20586_1
OG0016648	MSTRG.929.5.p2	m.38060_1, m.1787_1, m.4932_1
OG0016649	MSTRG.1007.3.p1	m.28044_1, m.28041_1, m.28039_1, m.5218_1, m.38543_1
OG0016652	SMEST049887001.1.p1, SMEST000197001.1.p1, SMEST077248001.1.p1, SMEST015636001.1.p1, SMEST053151001.1.p1	m.40053_1
OG0016654	MSTRG.1164.3.p1, MSTRG.1164.6.p1	m.27743_1, m.27747_1
OG0016654	SMEST075946001.1.p1	m.2370_1
OG0016657	SMEST001317002.1.p1, MSTRG.1365.5.p1, SMEST001317001.1.p1, MSTRG.1365.4.p1, MSTRG.1365.3.p1	m.5384_1
OG0016658	MSTRG.1379.4.p2, SMEST001368001.1.p1, MSTRG.1379.2.p1, MSTRG.1379.1.p1, MSTRG.1381.2.p1	m.21485_1
OG0016659	SMEST001813001.1.p1	m.12801_1
OG0016659	SMEST042465001.1.p1, SMEST042531001.1.p1, SMEST063789001.1.p1	m.12520_1
OG0016660	SMEST002129001.1.p1, SMEST044394001.1.p1, SMEST044396001.1.p1	m.4770_1, m.6627_1, m.521_1
OG0016663	SMEST005995002.1.p1, MSTRG.1632.7.p1, SMEST005995001.1.p1, MSTRG.1632.3.p1, MSTRG.1632.2.p1	m.3596_1
OG0016664	MSTRG.1636.2.p1, MSTRG.1636.3.p1, MSTRG.1636.1.p1, MSTRG.1636.5.p1, SMEST006072001.1.p1	m.10636_1
OG0016666	MSTRG.1840.5.p1, MSTRG.1840.2.p1, MSTRG.1840.4.p1, MSTRG.1840.3.p1, SMEST006314002.1.p1	m.14301_1
OG0016670	MSTRG.1986.11.p1, MSTRG.1986.9.p1, MSTRG.1986.6.p2, MSTRG.1986.4.p2, MSTRG.1986.13.p1	m.18827_1
OG0016672	SMEST003788001.1.p1, MSTRG.2032.14.p1, MSTRG.2032.15.p1, SMEST003788002.1.p1, MSTRG.2032.6.p2	m.29997_1
OG0016677	SMEST004630001.1.p1, SMEST004629002.1.p1	m.11797_1, m.11795_1
OG0016677	SMEST004631001.1.p1	m.260_1
OG0016678	MSTRG.2294.4.p2, MSTRG.2294.5.p2, MSTRG.2294.3.p2, SMEST004758002.1.p1, SMEST004758001.1.p1	m.29830_1
OG0016679	MSTRG.2311.6.p2	m.1475_1, m.35910_1
OG0016679	MSTRG.2311.7.p2, MSTRG.2311.9.p1	m.1476_1
OG0016680	SMEST005006001.1.p1	m.945_1
OG0016680	SMEST005001001.1.p1, SMEST005004001.1.p1, SMEST005005001.1.p1	m.1070_1
OG0016683	MSTRG.2673.1.p1, MSTRG.2673.5.p1, MSTRG.2673.4.p1, SMEST008962001.1.p1, MSTRG.2673.3.p1	m.6676_1
OG0016685	MSTRG.2983.4.p1, MSTRG.2983.1.p1, MSTRG.2983.1.p2, MSTRG.2983.2.p1, SMEST007115001.1.p1	m.33751_1
OG0016688	MSTRG.3163.6.p2, SMEST007720001.1.p1, MSTRG.3163.1.p2, MSTRG.3163.2.p1	m.33545_1, m.33548_1
OG0016689	SMEST043908001.1.p1	m.39453_1
OG0016689	SMEST011361001.1.p1, SMEST012010003.1.p1, SMEST050481001.1.p1	m.35399_1
OG0016691	MSTRG.3654.4.p2, MSTRG.3654.3.p3, MSTRG.3654.4.p1, SMEST012441001.1.p1, MSTRG.3654.2.p1	m.26767_1
OG0016692	SMEST009928004.1.p1, MSTRG.3720.7.p1, MSTRG.3720.6.p1, MSTRG.3720.4.p1, MSTRG.3720.7.p2	m.16546_1
OG0016694	MSTRG.3811.6.p2, MSTRG.5812.13.p3, MSTRG.5812.12.p2, MSTRG.5812.5.p1, MSTRG.3811.2.p1	m.13071_1
OG0016695	MSTRG.3832.2.p1, SMEST010162001.1.p1	m.17913_1, m.17908_1, m.17910_1
OG0016696	SMEST010034001.1.p1	m.15324_1, m.15328_1, m.15330_1, m.15326_1, m.15329_1
OG0016697	SMEST010252001.1.p1	m.16105_1
OG0016697	MSTRG.3916.3.p1, MSTRG.3916.3.p2, SMEST010251001.1.p1	m.25257_1
OG0016699	MSTRG.3946.4.p4, MSTRG.3946.5.p1, MSTRG.3946.7.p1, MSTRG.3946.5.p3, MSTRG.3946.4.p2	m.31469_1
OG0016700	MSTRG.13497.5.p1, MSTRG.3975.90.p1, MSTRG.13497.3.p1, MSTRG.13497.4.p1, MSTRG.13497.8.p1	m.37203_1
OG0016701	MSTRG.4011.5.p3, MSTRG.4011.4.p2, MSTRG.4011.5.p2, MSTRG.4011.6.p2, MSTRG.4011.2.p1	m.11866_1
OG0016702	SMEST011341001.1.p1	m.2856_1
OG0016702	MSTRG.4163.6.p1, MSTRG.4163.4.p1, MSTRG.4163.5.p2	m.6703_1
OG0016705	MSTRG.4349.4.p2, MSTRG.4349.10.p2, MSTRG.4349.3.p2, MSTRG.4349.11.p2, SMEST014370001.1.p1	m.7025_1
OG0016707	MSTRG.4434.1.p2, SMEST014711003.1.p1, MSTRG.4434.4.p1, MSTRG.4434.5.p1, MSTRG.4434.3.p1	m.31103_1
OG0016710	MSTRG.4540.5.p1, SMEST015063001.1.p1, MSTRG.4540.6.p1, MSTRG.4540.3.p1, MSTRG.4540.4.p1	m.29478_1
OG0016711	MSTRG.8829.1.p1, SMEST042511001.1.p1	m.13747_1
OG0016711	MSTRG.4587.1.p1, MSTRG.10090.1.p1	m.12670_1
OG0016719	MSTRG.4987.3.p1, MSTRG.4987.4.p1, MSTRG.4987.1.p1, SMEST013824002.1.p1, MSTRG.4987.1.p2	m.5619_1
OG0016720	SMEST014085003.1.p1, MSTRG.5002.5.p4, MSTRG.5002.2.p3, MSTRG.5002.3.p3, MSTRG.5002.5.p3	m.34955_1
OG0016721	MSTRG.5140.5.p2, MSTRG.5140.3.p1, MSTRG.5140.4.p1, MSTRG.5140.5.p1	m.764_1
OG0016722	MSTRG.5270.1.p1, SMEST016954001.1.p1	m.10017_1
OG0016722	MSTRG.14016.4.p1, SMEST038910001.1.p1	m.185_1
OG0016726	MSTRG.5405.8.p1, SMEST017190001.1.p1, MSTRG.5405.3.p2, MSTRG.5405.9.p2, MSTRG.5405.7.p3	m.30089_1
OG0016728	MSTRG.5812.8.p1, SMEST016255001.1.p1, MSTRG.5812.9.p1, MSTRG.5812.7.p1	m.1629_1, m.11042_1
OG0016731	SMEST018778001.1.p1, MSTRG.6018.8.p1, MSTRG.6018.9.p1, MSTRG.6018.3.p1, MSTRG.6018.7.p1	m.12523_1
OG0016732	MSTRG.6045.7.p1, MSTRG.6045.5.p1, SMEST018884001.1.p1, MSTRG.6045.1.p1	m.17945_1
OG0016734	MSTRG.6054.3.p1, MSTRG.6054.2.p1, MSTRG.6054.5.p1, MSTRG.6054.6.p1, SMEST018914001.1.p1	m.3030_1
OG0016735	MSTRG.6060.3.p2, SMEST018926001.1.p1, SMEST018926002.1.p1, MSTRG.6060.3.p1, MSTRG.6060.7.p2	m.28489_1
OG0016736	SMEST019042001.1.p1	m.20655_1, m.20653_1, m.20656_1, m.20654_1, m.5580_1
OG0016737	MSTRG.6090.2.p1, MSTRG.6090.9.p1, MSTRG.6090.10.p1, MSTRG.6090.4.p1, SMEST019067001.1.p1	m.19696_1
OG0016740	MSTRG.6496.7.p1, MSTRG.6496.2.p1, MSTRG.6496.5.p2, MSTRG.6496.6.p2, SMEST018456001.1.p1	m.40457_1
OG0016741	MSTRG.6563.6.p1, SMEST018637002.1.p1, MSTRG.6563.5.p1	m.33386_1
OG0016741	MSTRG.10039.1.p1	m.24269_1
OG0016742	MSTRG.6575.3.p1, MSTRG.6575.4.p1, SMEST023455002.1.p1, SMEST018675011.1.p1, SMEST018675009.1.p1	m.16857_1
OG0016743	SMEST062683001.1.p1	m.6456_1
OG0016743	MSTRG.6670.3.p1, MSTRG.6670.1.p1	m.9752_1
OG0016746	MSTRG.7128.5.p1, MSTRG.7128.4.p1, MSTRG.7128.3.p1, MSTRG.7128.2.p2, SMEST020434001.1.p1	m.18759_1
OG0016747	MSTRG.7137.3.p3, MSTRG.7137.1.p3, SMEST048604002.1.p1, MSTRG.7137.1.p1, MSTRG.15152.3.p1	m.18519_1
OG0016748	SMEST069646001.1.p1	m.15804_1
OG0016748	SMEST069649001.1.p1, MSTRG.17450.1.p1, SMEST020467001.1.p1	m.5972_1
OG0016749	SMEST020557001.1.p1	m.7682_1
OG0016749	SMEST038945001.1.p1	m.10616_1, m.5194_1, m.667_1
OG0016751	SMEST022985001.1.p1, MSTRG.7279.9.p2, MSTRG.7279.7.p1, MSTRG.7279.6.p2, MSTRG.7279.2.p1	m.10712_1
OG0016753	SMEST023037001.1.p1, SMEST023037002.1.p1, MSTRG.7521.1.p1, MSTRG.7521.4.p1, MSTRG.7521.5.p1	m.1908_1
OG0016754	SMEST023242001.1.p1, MSTRG.7621.6.p1, MSTRG.7621.3.p1, MSTRG.7621.5.p2, SMEST023242002.1.p1	m.14423_1
OG0016755	MSTRG.7627.3.p2, SMEST023253001.1.p1, MSTRG.7627.3.p1	m.14583_1, m.23842_1, m.9348_1
OG0016756	SMEST021837001.1.p1	m.6862_1
OG0016756	MSTRG.22666.3.p1, MSTRG.22666.1.p1	m.33866_1
OG0016757	SMEST022166003.1.p1, SMEST022166001.1.p1, MSTRG.7873.5.p1, MSTRG.7873.2.p1	m.28788_1, m.28791_1
OG0016759	SMEST025062002.1.p1, MSTRG.8236.2.p1, MSTRG.8236.5.p1, MSTRG.8236.9.p1, MSTRG.8236.7.p2	m.15413_1
OG0016760	SMEST025126001.1.p1, MSTRG.8250.2.p1, MSTRG.8250.4.p1, MSTRG.8250.6.p1	m.22438_1, m.22439_1
OG0016762	SMEST023632001.1.p1, SMEST023632002.1.p1	m.20987_1
OG0016762	MSTRG.8386.3.p1, MSTRG.8386.3.p2	m.20989_1
OG0016763	MSTRG.8430.7.p1, SMEST023742001.1.p1, SMEST023742004.1.p1, SMEST023742006.1.p1, SMEST023742002.1.p1	m.16895_1
OG0016766	SMEST024278001.1.p1	m.19210_1, m.10080_1, m.12963_1, m.21635_1, m.21636_1
OG0016767	SMEST024299001.1.p1, SMEST024298001.1.p1, MSTRG.8568.1.p1, SMEST024306001.1.p1, SMEST024333001.1.p1	m.3811_1
OG0016768	MSTRG.8579.4.p1, MSTRG.8579.6.p1, MSTRG.8579.5.p1, SMEST024334005.1.p1, SMEST024334002.1.p1	m.5962_1
OG0016769	MSTRG.8640.2.p1	m.39075_1
OG0016769	MSTRG.8640.3.p1, SMEST042587002.1.p1	m.26625_1, m.26624_1
OG0016770	MSTRG.8699.5.p1	m.1356_1
OG0016770	SMEST042028003.1.p1, MSTRG.8699.3.p1	m.11260_1, m.11261_1
OG0016771	MSTRG.8725.3.p1, MSTRG.8725.4.p1, MSTRG.8725.3.p2, SMEST042108003.1.p1, MSTRG.8725.2.p1	m.26746_1
OG0016773	MSTRG.8820.6.p2, SMEST042475002.1.p1, MSTRG.8820.2.p3, MSTRG.8820.10.p1, MSTRG.8820.2.p2	m.17010_1
OG0016774	MSTRG.8864.4.p2, MSTRG.8864.3.p2, MSTRG.8864.5.p1, MSTRG.8864.6.p1, SMEST042638002.1.p1	m.30356_1
OG0016776	MSTRG.9003.3.p1, MSTRG.9003.6.p1, MSTRG.9003.7.p1, MSTRG.9003.5.p1, SMEST041669002.1.p1	m.9577_1
OG0016778	SMEST028601001.1.p1, MSTRG.9137.6.p1	m.18304_1
OG0016778	MSTRG.10531.2.p1, SMEST033587001.1.p1	m.13767_1
OG0016779	SMEST028720002.1.p1, MSTRG.9172.9.p1, MSTRG.9172.4.p1, MSTRG.9172.2.p1, MSTRG.14610.3.p1	m.6580_1
OG0016780	MSTRG.9369.7.p1, SMEST027529003.1.p1, SMEST027529001.1.p1, MSTRG.9369.4.p1, MSTRG.9369.5.p1	m.16147_1
OG0016781	MSTRG.12947.3.p1, MSTRG.9394.3.p1, MSTRG.9394.1.p1, MSTRG.12947.1.p1, SMEST040577001.1.p1	m.9543_1
OG0016782	SMEST027800001.1.p1, MSTRG.9407.7.p3, MSTRG.9407.9.p2, MSTRG.9407.2.p1, MSTRG.9407.1.p2	m.16349_1
OG0016783	SMEST030971003.1.p1, SMEST030964002.1.p1, MSTRG.9763.7.p2, MSTRG.9762.2.p1, MSTRG.9764.2.p1	m.17341_1
OG0016785	MSTRG.9829.5.p1, MSTRG.9829.4.p2, MSTRG.9829.1.p2, MSTRG.9829.4.p1	m.24958_1
OG0016789	MSTRG.10107.2.p2, SMEST032126002.1.p1, MSTRG.10107.1.p1, MSTRG.10107.2.p1	m.4302_1, m.821_1
OG0016790	MSTRG.10164.6.p1, MSTRG.10164.8.p1, MSTRG.10164.4.p1, MSTRG.10164.9.p1, SMEST032326001.1.p1	m.15425_1
OG0016792	MSTRG.10430.5.p3, MSTRG.10430.1.p1	m.21677_1, m.21681_1, m.21678_1, m.21682_1
OG0016794	MSTRG.10453.6.p1, MSTRG.10453.8.p1, SMEST033353002.1.p1, SMEST033353001.1.p1, MSTRG.10453.12.p1	m.11823_1
OG0016796	SMEST065390001.1.p1	m.14694_1, m.14696_1
OG0016796	SMEST032682001.1.p1, SMEST032679001.1.p1	m.4577_1
OG0016797	MSTRG.10715.4.p2	m.23555_1
OG0016797	MSTRG.10715.4.p1, SMEST032743001.1.p2	m.7504_1
OG0016798	MSTRG.10790.4.p1, SMEST033071003.1.p1, MSTRG.10790.1.p1, MSTRG.10790.3.p1, MSTRG.10790.2.p1	m.5530_1
OG0016800	SMEST035431001.1.p1	m.31403_1, m.31405_1, m.31402_1, m.4622_1, m.31404_1
OG0016801	MSTRG.10961.3.p1, MSTRG.10961.5.p1, MSTRG.10961.4.p1, MSTRG.10961.2.p1, SMEST034885002.1.p1	m.1139_1
OG0016802	MSTRG.11048.4.p1, SMEST035184001.1.p1, MSTRG.11048.1.p1, MSTRG.11048.3.p1	m.31168_1, m.18141_1
OG0016803	SMEST035193001.1.p1, MSTRG.11054.5.p1, MSTRG.11054.1.p1, MSTRG.11054.4.p1, MSTRG.11054.3.p1	m.26043_1
OG0016805	SMEST033951002.1.p1, MSTRG.11124.3.p1, MSTRG.11124.7.p1, MSTRG.11124.1.p1, MSTRG.11124.6.p2	m.18975_1
OG0016806	MSTRG.17736.1.p1, SMEST063883001.1.p1, SMEST063885001.1.p1, SMEST036258001.1.p1	m.20595_1, m.2993_1
OG0016807	MSTRG.11366.1.p1, SMEST036266002.1.p1, SMEST036266003.1.p1, SMEST036266001.1.p1, SMEST036279003.1.p1	m.26805_1
OG0016808	MSTRG.21790.3.p1, MSTRG.21790.4.p1, MSTRG.21790.2.p1, SMEST078204001.1.p1, SMEST036322001.1.p1	m.4253_1
OG0016809	MSTRG.11445.1.p1	m.30511_1, m.30514_1, m.30516_1, m.30512_1, m.30510_1
OG0016810	MSTRG.12385.15.p1, MSTRG.11474.8.p3, MSTRG.11474.11.p1, MSTRG.11474.8.p1, MSTRG.12385.20.p1	m.35314_1
OG0016811	MSTRG.11488.3.p2, MSTRG.11488.5.p1, MSTRG.11488.4.p1, MSTRG.11488.7.p1, SMEST035646001.1.p1	m.23705_1
OG0016813	MSTRG.11597.4.p1, SMEST035931001.1.p1, MSTRG.11597.3.p2, MSTRG.11597.5.p1, SMEST035931003.1.p1	m.3569_1
OG0016814	SMEST037841001.1.p1, MSTRG.11697.3.p1, MSTRG.11697.2.p2, MSTRG.11697.4.p1, MSTRG.11697.5.p2	m.37577_1
OG0016815	SMEST037848005.1.p1, MSTRG.11836.5.p1, SMEST037848001.1.p1, MSTRG.11836.9.p1	m.30505_1, m.30508_1
OG0016817	MSTRG.12059.6.p1, MSTRG.12059.5.p1, SMEST038788003.1.p1, SMEST038788004.1.p1, SMEST038788001.1.p1	m.11775_1
OG0016819	MSTRG.12201.3.p1, SMEST038978002.1.p1, MSTRG.12201.2.p1	m.37785_1
OG0016819	MSTRG.12201.7.p1	m.37790_1
OG0016820	MSTRG.12331.4.p1, MSTRG.12331.7.p1, MSTRG.12331.3.p1, MSTRG.12331.2.p1, SMEST038232002.1.p1	m.7837_1
OG0016821	SMEST060821001.1.p1	m.7121_1
OG0016821	MSTRG.12367.1.p1, SMEST060839001.1.p1	m.30648_1, m.30647_1
OG0016822	SMEST038428002.1.p1, MSTRG.18171.2.p1, MSTRG.12369.1.p2, SMEST060842001.1.p1, SMEST060842002.1.p1	m.1523_1
OG0016823	MSTRG.12378.2.p1, MSTRG.12378.4.p1, MSTRG.12378.2.p3, SMEST038431001.1.p1, MSTRG.12378.3.p1	m.9307_1
OG0016830	MSTRG.12648.1.p2, SMEST039366001.1.p1, MSTRG.12648.1.p1, MSTRG.12648.3.p1, MSTRG.12994.1.p1	m.32123_1
